0.799854991172693,середня зарплата,мобільних абонентів
0.799663059301862,населення з українською рідною,голосів населення за УДАР
0.799615088069613,голосів виборців за Януковича,повнолітніх злочинців
0.799384508492513,священників УПЦ МП,протестанських церков
-0.799376937290075,населення з українською рідною,голосів виборців за КПУ
0.798735529576217,священників християн-баптистів,священників п'ятидесятників
0.798645808562283,конкурентоспроможність розміру ринку,користувачів інтернету
0.797718784290661,голосів виборців за Тимошенко,голосів населення за УДАР
0.79748317746115,імпорт послуг,"учнів, що відмінно здали ЗНО з фізики"
0.796384986062159,ВРП,мобільних абонентів
0.79577009364972,містян,злочинів
0.794825831320716,вбивств,голосів населення за Януковича
-0.79433514373131,злочинів,церков
0.794208357748881,"учнів, що задовільно здали ЗНО з англійської","учнів, що задовільно здали ЗНО з української"
0.793904141734232,священників УПЦ КП,голосів населення за Тимошенко
-0.793559232474843,голосів виборців за Тимошенко,вбивств
0.79344707242494,українців,голосів населення за Тимошенко
-0.793374327537699,смертей від побоїв,голосів населення за Тимошенко
0.792856269435408,голосів виборців за Батьківщину,голосів населення за Тимошенко
0.792704824501117,смертей від побоїв,голосів виборців за Партію регіонів
0.790348366080605,голосів виборців за Януковича,вбивств
0.790065964509209,мобільних абонентів,"учнів, що відмінно здали ЗНО з математики"
0.789857459380007,голосів виборців за Януковича,злочинів
0.789721032336286,росіян,тяжких злочинів
-0.788477297080819,українців,голосів населення за Януковича
0.788297415244693,смертей від побоїв,голосів населення за Партію регіонів
0.788096229181599,імпорт товарів,"учнів, що відмінно здали ЗНО з фізики"
0.787614914361895,голосів населення за Батьківщину,голосів населення за УДАР
-0.786942373080824,українців,крадіжок та грабежів
0.786424698152956,злочинів,злочинів з наркотиками
-0.786026424320186,голосів виборців за Батьківщину,голосів населення за Партію регіонів
-0.785697586966984,населення з українською рідною,крадіжок та грабежів
0.785662193104895,голосів виборців за Свободу,голосів виборців за Тимошенко
-0.785169094792894,"учнів, що відмінно здали ЗНО з англійської","учнів, що задовільно здали ЗНО з математики"
0.785046944750517,голосів виборців за КПУ,вбивств
0.783732748285048,патентів,"учнів, що відмінно здали ЗНО з англійської"
0.783489236617283,експорт послуг,патентів
0.78272078407713,священників УПЦ МП,православних церков
-0.782380277917117,голосів виборців за Партію регіонів,церков УПЦ КП
0.781840661282424,загальна конкурентоспроможність,конкурентоспроможність вищої та професійної освіти
0.781642880564653,злочинів,вбивств
0.78135823756806,голосів виборців за Тимошенко,церков
0.781110984344587,технологічна конкурентоспроможність,конкурентоспроможність розміру ринку
-0.780796639422564,злочинів,голосів населення за Тимошенко
0.780785897166638,активних підприємств,конкурентоспроможність інфраструктури
-0.780628227822911,голосів виборців за Тимошенко,тяжких злочинів
0.780523923704584,голосів виборців за Тимошенко,священників УПЦ КП
-0.780446749925884,церков УПЦ КП,голосів населення за Януковича
0.780438602924855,злочинів,голосів населення за Януковича
0.780025699339448,православних священників,протестанських церков
0.779592198331779,повнолітніх злочинців,голосів населення за Партію регіонів
-0.779060910660615,голосів виборців за Свободу,голосів населення за КПУ
0.779004296145411,активних промислових підприємств,мобільних абонентів
0.77886643824692,активних підприємств,"учнів, що відмінно здали ЗНО з фізики"
0.777885364735699,середня зарплата,містян
0.777558517310104,"церков УПЦ КП, УАПЦ, УГКЦ, РКЦ",голосів населення за Тимошенко
0.776927111754774,ВРП,конкурентоспроможність інфраструктури
-0.776863849703311,повнолітніх злочинців,голосів населення за Тимошенко
0.77668788109257,"священників УПЦ КП, УАПЦ, УГКЦ, РКЦ",голосів населення за Тимошенко
0.776491126652034,голосів виборців за Тимошенко,голосів населення за Свободу
-0.776449994549941,конкурентоспроможність інституцій,користувачів інтернету
-0.775963443765806,голосів виборців за Свободу,голосів виборців за Януковича
0.77572442445595,росіян,голосів населення за Януковича
-0.7756959803267,"священників УПЦ КП, УАПЦ, УГКЦ, РКЦ",голосів населення за КПУ
-0.775146293609072,голосів виборців за Партію регіонів,голосів виборців за Свободу
0.774819649743559,православних священників,церков п'ятидесятників
-0.77448529124645,імпорт товарів,сальдо експорту-імпорту товарів
-0.77448393034683,голосів виборців за Свободу,голосів населення за Партію регіонів
0.774477149030615,щільність населення,"учнів, що відмінно здали ЗНО з англійської"
0.773077176202374,активних промислових підприємств,"учнів, що відмінно здали ЗНО з фізики"
0.77305512035181,"учнів, що добре здали ЗНО з англійської","учнів, що добре здали ЗНО з української"
-0.772897570023285,церков,голосів населення за Януковича
0.772820721749895,середня зарплата,патентів
0.772778983571862,голосів виборців за Януковича,тяжких злочинів
0.772751689186585,"злочинів, скоєних раніше судимими",голосів населення за КПУ
-0.772728332829411,населення з російською рідною,голосів виборців за УДАР
-0.772611449790234,злочинів,голосів населення за Батьківщину
0.772367121191417,конкурентоспроможність інфраструктури,мобільних абонентів
0.772111177457395,церков УПЦ МП,церков християн-баптистів
0.77139417350041,росіян,голосів виборців за Януковича
0.770124413911281,росіян,крадіжок та грабежів
0.769237274357718,церков,голосів населення за Батьківщину
0.768810771721778,священників,православних священників
0.768630706317388,голосів виборців за Партію регіонів,вбивств
-0.768336230968446,голосів виборців за Батьківщину,голосів виборців за КПУ
0.767789978651314,"учнів, що відмінно здали ЗНО з фізики","учнів, що відмінно здали ЗНО з української"
0.767669977942234,протестанських церков,протестанських священників
-0.767660823204786,голосів населення за КПУ,голосів населення за Тимошенко
0.767424090947495,вбивств,повнолітніх злочинців
-0.767230001108824,росіян,голосів населення за УДАР
-0.767027824738376,вбивств,голосів населення за Тимошенко
-0.766852227709271,голосів виборців за Януковича,церков
0.766387384179905,користувачів інтернету,патентів
0.766325682852507,церков,голосів населення за Тимошенко
0.766071766705818,експорт послуг,"учнів, що відмінно здали ЗНО з математики"
0.765963271896911,церков УПЦ МП,православних священників
-0.765958487152142,голосів виборців за Януковича,священників УПЦ КП
0.765902838625885,росіян,голосів виборців за Партію регіонів
0.765720979719141,імпорт послуг,"учнів, що відмінно здали ЗНО з математики"
-0.765523258977597,голосів виборців за Януковича,голосів населення за Свободу
-0.764800039207798,"учнів, що задовільно здали ЗНО з хімії ","учнів, що відмінно здали ЗНО з хімії "
-0.76479583827458,росіян,голосів населення за Батьківщину
0.763692846327629,церков,священників УПЦ КП
0.763666949911893,церков УПЦ КП,церков п'ятидесятників
0.763607785899017,імпорт товарів,загальна конкурентоспроможність
0.763236215751749,містян,конкурентоспроможність інфраструктури
0.763077049061247,населення з російською рідною,містян
0.762807735838735,голосів виборців за Свободу,"учнів, що відмінно здали ЗНО з української"
0.762205000081656,вбивств,голосів населення за Партію регіонів
0.761744781016969,активних підприємств,"учнів, що відмінно здали ЗНО з англійської"
0.761479289111553,смертей від побоїв,тяжких злочинів
0.761136341643048,сальдо експорту-імпорту послуг,конкурентоспроможність інфраструктури
-0.76106245995366,голосів виборців за Партію регіонів,голосів населення за Свободу
0.760216655303496,тяжких злочинів,голосів населення за Януковича
-0.760115211540791,імпорт товарів,сальдо експорту-імпорту товарів та послуг
0.75996163777559,смертей від побоїв,голосів населення за КПУ
0.759579839054416,"учнів, що відмінно здали ЗНО з української",голосів населення за Свободу
-0.759575918976096,росіян,голосів виборців за Тимошенко
0.759435619696675,імпорт послуг,загальна конкурентоспроможність
0.759410256490144,імпорт товарів,конкурентоспроможність розміру ринку
0.759360713018884,голосів населення за Партію регіонів,голосів населення за КПУ
0.759187421020569,церков п'ятидесятників,священників п'ятидесятників
0.759040715167802,православних церков,церков християн-баптистів
-0.75885739011635,голосів населення за КПУ,голосів населення за Свободу
-0.758714949847354,голосів населення за Партію регіонів,голосів населення за Свободу
0.758488348413578,смертей від побоїв,повнолітніх злочинців
-0.757344337892951,тяжких злочинів,голосів населення за Тимошенко
0.757222132392643,технологічна конкурентоспроможність,"учнів, що відмінно здали ЗНО з математики"
-0.755925118379932,конкурентоспроможність інституцій,конкурентоспроможність інфраструктури
-0.755810612550594,голосів виборців за УДАР,голосів населення за Януковича
0.755326312630946,церков,православних церков
0.755294401492458,голосів виборців за Партію регіонів,повнолітніх злочинців
0.754207947096413,імпорт товарів,"учнів, що відмінно здали ЗНО з математики"
0.75350905223985,містян,крадіжок та грабежів
0.753219801518776,активних промислових підприємств,конкурентоспроможність інфраструктури
0.752763877207974,священників УПЦ КП,православних священників
0.751554528146046,українців,голосів населення за УДАР
-0.75087962060838,крадіжок та грабежів,церков
-0.750743896999517,повнолітніх злочинців,"священників УПЦ КП, УАПЦ, УГКЦ, РКЦ"
0.750514807289243,голосів виборців за Партію регіонів,голосів населення за КПУ
-0.750438351480966,вбивств,церков
0.75030707007597,мобільних абонентів,"учнів, що відмінно здали ЗНО з фізики"
-0.750046575147068,голосів виборців за Свободу,голосів населення за Януковича
0.748808719040884,голосів виборців за КПУ,крадіжок та грабежів
0.748710601025919,експорт товарів,конкурентоспроможність розміру ринку
-0.748592295163432,сальдо експорту-імпорту товарів,щільність населення
0.747801133435364,експорт послуг,"учнів, що відмінно здали ЗНО з англійської"
0.747794705099293,конкурентоспроможність розвитку бізнесу,конкурентоспроможність інновацій
-0.747698395354045,населення з російською рідною,церков
-0.747154097938655,активних підприємств,сальдо експорту-імпорту товарів
-0.747152107055972,смертей від побоїв,голосів населення за Батьківщину
-0.746529872536194,голосів виборців за КПУ,голосів виборців за Свободу
0.746234866482069,голосів виборців за Батьківщину,голосів населення за УДАР
0.746174469788645,священників,протестанських церков
0.744703969265608,населення з українською рідною,церков УПЦ КП
0.744389697553789,церков,православних священників
0.744087600929451,експорт послуг,загальна конкурентоспроможність
0.742903904243385,користувачів інтернету,"учнів, що відмінно здали ЗНО з математики"
0.741898482399817,церков християн-баптистів,священників християн-баптистів
-0.741431411664177,голосів виборців за Свободу,повнолітніх злочинців
0.741091506786006,неповнолітніх злочинців,"учнів, що задовільно здали ЗНО з фізики"
0.740939464381036,голосів виборців за Тимошенко,"священників УПЦ КП, УАПЦ, УГКЦ, РКЦ"
-0.740844437779927,голосів виборців за КПУ,церков
-0.740507441273889,експорт послуг,сальдо експорту-імпорту товарів
0.740438558452135,"злочинів, скоєних раніше судимими",голосів населення за Януковича
